iteration,loss,accuracy
1040,0.95493,73.4375
1041,0.940699,73.4375
1042,0.71017,78.125
1043,0.787139,73.4375
1044,1.17693,75.0
1045,0.647983,82.8125
1046,0.714971,79.6875
1047,0.858614,71.875
1048,1.00963,67.1875
1049,0.765769,79.6875
1050,0.763596,78.125
1051,0.918203,81.25
1052,0.747098,82.8125
1053,0.626711,81.25
1054,0.644117,81.25
1055,0.567592,85.9375
1056,0.923296,75.0
1057,0.754203,82.8125
1058,0.705966,81.25
1059,0.630988,78.125
1060,0.91054,68.75
1061,0.690979,76.5625
1062,0.580955,84.375
1063,1.04894,70.3125
1064,1.37874,79.6875
1065,0.696538,79.6875
1066,0.699677,75.0
1067,0.670705,81.25
1068,0.868415,76.5625
1069,0.688687,76.5625
1070,0.782824,79.6875
1071,0.801448,70.3125
1072,0.902524,75.0
1073,0.633262,85.9375
1074,0.838919,75.0
1075,0.822839,76.5625
1076,0.957276,71.875
1077,0.701666,76.5625
1078,0.848707,78.125
1079,0.671288,82.8125
1080,0.870022,78.125
1081,0.761444,81.25
1082,1.03199,73.4375
1083,0.850719,78.125
1084,0.840053,78.125
1085,0.958088,67.1875
1086,1.04747,59.375
1087,1.2949,59.375
1088,0.669462,78.125
1089,0.738895,78.125
1090,0.630174,82.8125
1091,0.405481,90.625
1092,0.846096,79.6875
1093,0.714151,76.5625
1094,0.691592,81.25
1095,1.11131,67.1875
1096,0.630072,78.125
1097,0.861399,78.125
1098,0.814436,73.4375
1099,0.547349,84.375
1100,0.921999,76.5625
1101,0.511821,84.375
1102,0.883448,75.0
1103,0.719444,76.5625
1104,0.700741,82.8125
1105,0.719849,84.375
1106,1.26685,76.5625
1107,1.03752,62.5
1108,0.959139,70.3125
1109,0.708623,81.25
1110,0.811694,81.25
1111,0.745864,76.5625
1112,0.708822,78.125
1113,0.919658,75.0
1114,0.808154,78.125
1115,0.937243,64.0625
1116,0.951768,78.125
1117,1.13126,70.3125
1118,0.642285,84.375
1119,0.529705,84.375
1120,0.912037,67.1875
1121,0.46792,87.5
1122,1.00555,75.0
1123,0.76082,75.0
1124,0.777806,73.4375
1125,0.774213,79.6875
1126,0.849445,78.125
1127,1.00359,75.0
1128,0.815268,78.125
1129,0.592004,81.25
1130,0.644557,82.8125
1131,0.717662,76.5625
1132,1.24563,68.75
1133,0.865773,75.0
1134,1.1012,76.5625
1135,0.683231,76.5625
1136,0.914224,81.25
1137,1.01185,71.875
1138,0.937651,71.875
1139,0.709536,79.6875
1140,0.975881,68.75
1141,0.770607,78.125
1142,0.890096,73.4375
1143,0.851607,78.125
1144,0.66629,79.6875
1145,1.02048,70.3125
1146,0.591525,85.9375
1147,0.849985,71.875
1148,0.796645,79.6875
1149,0.700891,78.125
1150,1.00151,70.3125
1151,0.796085,73.4375
1152,1.49423,65.625
1153,0.593525,79.6875
1154,0.631622,82.8125
1155,0.894135,67.1875
1156,0.829464,75.0
1157,0.690462,79.6875
1158,0.750525,78.125
1159,0.915426,73.4375
1160,0.774704,70.3125
1161,0.578107,89.0625
1162,0.623733,81.25
1163,0.814227,84.375
1164,0.500492,85.9375
1165,0.981941,67.1875
1166,0.596274,85.9375
1167,1.13085,68.75
1168,1.24369,65.625
1169,0.783871,79.6875
1170,0.601796,87.5
1171,0.598423,82.8125
1172,0.861211,73.4375
1173,0.852278,79.6875
1174,0.513917,85.9375
1175,0.71847,81.25
1176,0.817943,75.0
1177,0.658467,84.375
1178,0.897787,78.125
1179,0.779471,71.875
1180,0.948819,76.5625
1181,0.608956,87.5
1182,0.451688,85.9375
1183,0.95049,71.875
1184,0.653697,81.25
1185,0.621722,87.5
1186,0.70168,81.25
1187,1.48444,79.6875
1188,0.625833,82.8125
1189,0.512381,81.25
1190,0.701521,76.5625
1191,0.472954,89.0625
1192,0.759687,75.0
1193,0.720186,76.5625
1194,0.746116,79.6875
